"url","type"
"http://chinesevie.com/index.php?option=com_content&view=category&id=55&Itemid=102&lang=en","malware"
"http://industrialtrainingzirakpur.com/php-mysql-training-in-zirakpur.html","malware"
"chase-login-com5.xyz","phishing"
"http://bisaneema.org/wp-content/plugins/easy-media-gallery/includes/js/mootools/easymedia.js?ver=3.9.6","malware"
"http://www.cida-auto.com/images/?ref=http://us.battle.net/d3/en/index","phishing"
"http://serviceclient-assistance-id.pahadika-tc.com/update-your-information/","phishing"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=59XWJ2S3BaiXqKqEwkImPf2iMwOEBsSsLvMZiYi4FhIPlWpafBkYouVFjCkTvD2ZKnHjWP29REbmtvI84GLbEhW3yoYsqO1j9ij3/","phishing"
"http://www.bhsy.net/teacher/class/classnews/img/2010-04-14-13-07-08-1.jpg","malware"
"davinciproductions.tv","phishing"
"http://tudor.connect.virginsecure.net/","phishing"
"amaacc67.beget.tech","phishing"
"http://users1.jabry.com/service2412/login_Verify.html","phishing"
"welsfargo.user-info.info","phishing"
"copaemprendedores.com","phishing"
"crerv.com","phishing"
"kantukbacaruikuya.000webhostapp.com","phishing"
"http://www.redirectalink.com/blog/wp-content/plugins/Official%20Apple%20Store%20Assistance/a9e8d1f06fb16ff06689e0a6200e1662/","phishing"
"http://kazlas.000space.com/forums.ws15,16,650,91478147/login.html","phishing"
"swipudj4t9jyw3o.stream","malware"
"http://grasslandhotel.com.vn/index.php/tours/culaochamtours/items/7-res-pool","malware"
"marillierproperties.com","phishing"
"impresionespuntuales.com.mx","phishing"
"http://die-hauensteins.com/Skifahren2003/Zauchensee/album/index.html","malware"
"https://docs.google.com/a/nebo.edu/spreadsheet/viewform?formkey=dGgzbnZ0NFNuYlV4cndyVHlQdEw4eXc6MQ","phishing"
"http://www.eu-id3.com/identify-customer=Ip5kD6mQcP9eY0goxz7yG2Zn08BpFyu4jQ9F2y9WTsF89uOiCKuSCaVHHpjNvkTupYmRuIml86DxegV6B41etX3OsqtVR6sKGiNl/","phishing"
"icloud-shouhou.com","phishing"
"securehelprecover568996.000webhostapp.com","phishing"
"qpelznewstar.com","phishing"
"http://wxztjz.com/e/public/onclick?enews=donews&classid=46&id=55","malware"
"gamemalamall.com","phishing"
"steamcomrnunity.ga","phishing"
"http://www.vilagnomad.com/wp-content/plugins/cforms146/styling/cforms2012.css","malware"
"http://9779.info/%E5%88%9D%E4%B8%AD%E7%A7%91%E6%8A%80%E7%BB%98%E7%94%BB/","malware"
"http://www.manualdigital.pt/images/smilies/img/?346432456357656745654?/C13l0_","phishing"
"http://hiroba.dqx.jp.sb.yzicsd.com/account/app/svc/login.html","phishing"
"http://thecrystalhotel.com/si/id=lollytrap@libero.it","phishing"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id-app7.net/identify-customer=LqsCVpkxzHoTPuErLjU9uIxLs2SOgqoxyh1mLzoE7jo6TgpUBUruxbvRoJw5ZXRBzBcuBDZVPsTrU2woNfQaJDJ89U5FGQ3Dxyqa/","phishing"
"chase-com-banking1.website","phishing"
"http://9779.info/%E5%84%BF%E7%AB%A5%E7%AB%8B%E4%BD%93%E5%8D%A1%E8%B4%B4%E7%94%BB/","malware"
"http://pastehtml.com/view/bqsoktmy1.html","phishing"
"asd.besthairtransplantpunjab.com","phishing"
"http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961","malware"
"eraambiente.it","phishing"
"http://ptcsitegptc.blogspot.com/p/paypal.html","phishing"
"likasbayprecinct.com","phishing"
"greatamericanland.com","phishing"
"liverichspreadwealthglobaltelesummit.com","phishing"
"atatikolo.com","phishing"
"http://pastehtml.com/view/cadoczq41.html","phishing"
"bhptbdhqauqqo4ds6ugq.maherstcottage.com.au","phishing"
"webcenters.netscape.compuserve.com","phishing"
"http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css","malware"
"uknwdomaz.co.za","phishing"
"assure-moncompte-enligne.com","phishing"
"http://www.thereefrestaurant.com/wp-content/plugins/lightbox-gallery/lightbox-gallery.css","malware"
"sjcvaleguia.com.br/Mix/valeg/config.bin","malware"
"http://pastehtml.com/view/bb8kfftwi.html","phishing"
"http://hotlinegsm.com/products/mobile-and-tablet/apple-iphone-4s-detail","malware"
"fakebooks.xyz","phishing"
"http://www.newstudy.net/community/Web_nMngr.aspx?acaidx=0&board_idx=369&pn=1&sflag=1&mflag=NOT&where=&keyword=","malware"
"alicepatrick.co.nz","phishing"
"http://pastehtml.com/view/bfs5eygm3.html","phishing"
"http://www.terraluzseguros.com.br/kaffy/joan/jas/","phishing"
"http://1-configurazione-supporto-apple.store-contatta.bimabn.com/c/Apple-id/0bbe352017a9301ca3d1c9d5c3103741/","phishing"
"uomanhterax.org","phishing"
"http://www.114633.com/cl/tpl/template/style/element/font-awesome.css?v=ver23.32","malware"
"http://sds-ti.com/videos/.www.paypal.com/cgi-bin/ca/.webscrcmd=_login-run/bank","phishing"
"http://electricianpolokwane.co.za/wp-content/uploads/2012/Trulia/index.htm","phishing"
"infodiirectives.000webhostapp.com","phishing"
"http://creditoshabbogratis-rsc.blogspot.com/","phishing"
"lataherbalbd.com","phishing"
"http://img.blog.voc.com.cn/zip/201105/15/49494_4dd625be855edc2_3.jpg","malware"
"elizadolittle.com","phishing"
"advancetecmate.com","phishing"
"amazon.de.8p-amazon-f8cuf.ru","phishing"
"goodlifemedical.in","phishing"
"smilingfaceband.com","phishing"
"http://online.citicard.com.najnel1k4f.agencja-em.pl/doctorsincanton.com/wp-css/online.php","phishing"
"http://9779.info/%E4%BB%A3%E8%A1%A8%E5%9B%9B%E5%AD%A3%E7%9A%84%E7%94%BB/","malware"
"http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E7%B2%98%E8%B4%B4%E7%94%BB%E8%AF%B4%E8%AF%BE%E7%A8%BF/","malware"
"http://bizapp.qq.com/webc.htm?new=0&sid=812086666&o=b.qq.com&q=7","malware"
"http://www.naylorantiques.com/mp3/Autentico%20yo%20Mundo%20Diferente/Autentico%20yo%20Mundo%20Diferente/1ak64s49qy8nyxh/","phishing"
"y4k4p54e8nfqvkcalqfk.mbservicesyorkshire.co.uk","phishing"
"contabil-office.xyz","phishing"
"http://9779.info/%E5%8D%A1%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"secur-pages-update.tk","phishing"
"http://wpa.b.qq.com/cgi/wpa.php?key=XzkzODA2MjgzMF8xNzk2NTNfNDAwMDg1MjgwMF8","malware"
"daskals.com","phishing"
"ybsonhelenbrown.co.uk","phishing"
"http://www.blogmywine.com/templates/Fashionable/Styles/brown.css","malware"
"quiromasajemaricarmen.com","phishing"
"amelai4a.beget.tech","phishing"
"http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb","malware"
"easyweb.tdcanadatrust.yousufrehman.com","phishing"
"mebel-astoria.in.ua","phishing"
"http://www.js182.com/app/member/main.php?uid=guest&langx=en&page_site=ball","malware"
"ameli-assurance-fr.verify.domaine.informatique.determine.infooacw.beget.tech","phishing"
"dccsolution.com","phishing"
"http://www.polska.travel.pl/pogoda-polska/lodz/pogoda-polska/kazimierz-dolny/1?miasto=29","malware"
"halifaxportal.co.uk","phishing"
"http://3cf.ru/2015/07/21/pytin-ystroit-priem-v-kremle-v-chest-velikogo-kniazia-vladimira/","malware"
"http://www.bunnzoo.com/wp-content/uploads/2012/01/dis.php","phishing"
"rluna.cl","phishing"
"http://www.iktissadiatmagazine.com/godwin/","phishing"
"http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E4%B8%8D%E7%BB%87%E5%B8%83%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"theleadingedgecoaching.com","phishing"
"kr-enterprises.org","phishing"
"http://test.secure.sponsormob.com/self-service/paypal/","phishing"
"renew-appleid-appservice-recovry-wmiid2017-billing.case4001.pw","phishing"
"http://9779.info/%E5%A4%8D%E6%9D%82%E7%9A%84%E7%A7%8D%E5%AD%90%E6%8B%BC%E8%B4%B4%E7%94%BB/","malware"
"http://www.tritunggal.ac.id/plugins/lightboxs/control/default/standard/otp.php","phishing"
"shopismes.info","phishing"
"http://9779.info/%E5%87%A0%E4%BD%95%E5%9B%BE%E5%BD%A2%E6%8B%BC%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/","malware"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.eu-id3.net/identify-customer=n98OlwR6i9EW9sClvO3Np9zRToDEnWTmOp4zbhcPeFFYcIquf0oMrB1LsV6ayJlevAFJUOeyRNjmGeJWiQ2eZc2qZrAMGR46a1it/","phishing"
"paulallenconnection.com","phishing"
"terrevita.com","phishing"
"http://9779.info/%E5%A2%99%E5%A3%81%E8%B4%B4%E7%94%BB%E6%95%88%E6%9E%9C%E5%A4%A7%E5%9B%BE/","malware"
"emanuelandvalleriewedding.co.zw","phishing"
"http://www.comeback-kids.com/img/halifax/b0c26c0ccb64b3785c5fff853d1705e3/mpp/update/logon/entermemorableinformations.jsp.php","phishing"
"torcidaimperdivel.com","phishing"
"busyme.com.au","phishing"
"portuense.it","malware"
"http://www.kfzimg.com/G01/M01/F9/73/o4YBAFQcsi2Afc_AAAApw28uvmU439_n.jpg","malware"
"de-schutz-daten-service-verifikation.gdn","phishing"
"iprazim-webdesign.com","phishing"
"shoppingdaily.com","phishing"
"francescoalfonsi.com","phishing"
"new-vk-login.hol.es","phishing"
"bokranzr.com","phishing"
"http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"spwu9iu4.apps.lair.io","phishing"
"http://isikpandizot.com/galeri/index.php/combined/css/ebadbc53dbfa23b70eb15a2eb474f9e3","malware"
"gundersons.com","phishing"
"p2nindonesia.com","phishing"
"lendesup.eu","phishing"
"http://www.palaciodeeventos.com/rab/management/","phishing"
"http://9779.info/%E5%BD%A9%E8%89%B2%E8%9B%8B%E5%A3%B3%E6%8B%BC%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/","malware"
"jaguardriversbop.co.nz","phishing"
"investburundi.bi","phishing"
"distribuidoraserrana.com","phishing"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2.eu-id3.net/identify-customer=QOM8AqMFXHtaPkAoCJhb6t8u7FupyGB16JQDci1l5lYRxAmZf1susaFyP7D7hRaHaPBbSL9EioDMMJJWXL6sQpfLzb372gAPo5k2/","phishing"
"curiozo.com.br","phishing"
"pavypal.com.privaypolicy.recoveryaccount.supportcenter.updateinformation.acc-loginpage.v7vy3.org","phishing"
"http://www.googledrive.com/host/0BwTZ8q281aSMaFpkamhyNXJ2djg/","phishing"
"namthai.com","phishing"
"rezster.com","phishing"
"vkgoloshaker.hol.es","phishing"
"http://www.google.com/recaptcha/api/noscript?k=6LcD9swSAAAAAO1fRCyDCmOB_N24aG7AXJ6kId9s","malware"
"ozakidesign.cl","phishing"
"1710coffee.com","phishing"
"http://pastehtml.com/view/bgaszz2yf.html","phishing"
"http://maritel.co.id/skalo/france-line/account.verification1/mise.a.jour.confirmation.account-information/","phishing"
"http://chris-pardo.com/ntc4/index.html","phishing"
"lizperezcounseling.com","phishing"
"visualmania.co.nz","phishing"
"apartmorze.pl","phishing"
"http://pastehtml.com/view/bfyuo5phb.html","phishing"
"daithangloi.com","phishing"
"manage-4a7bq2r26ad2bq2e2.drqatanasamanen.com","phishing"
"appaccount-serviceinformation.com","phishing"
"https://spreadsheets.google.com/spreadsheet/formResponse?formkey=dHVqNWoyMGV0anFaa2xTM1dsbUx4ZVE6MQ&amp;embedded=true&amp;ifq","phishing"
"http://fb.com.accounts.login.userid.298961.face93.com/th2/fbn/","phishing"
"http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/fbtrack.js","malware"
"psyzpalucha.pl","phishing"
"http://lovettz.com/starburst-wall-decor-beauty-star/decorative-wall-shelf-wood-design/","malware"
"http://twitter.com/share?url=http://www.greeteasy.com/sending-warm-wishes-on-ganesh-chaturthi/","malware"
"pd46232.info","phishing"
"medeirosadvocacia.com","phishing"
"http://lol23polldd3d0d32.blogspot.com/","phishing"
"http://www.ipapypal.com.cci-biin.wibkoir-cmd.loggin-donrloggin.acccess-5264dfds65zr1ze54tze6z2z2egfzse4fs63sgthytr5tazzeet5.idees-territoires.com/","phishing"
"http://pastehtml.com/view/bfyyvi2nz.html","phishing"
"http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"vilamucuripe.com.br","phishing"
"http://9779.info/%E5%90%B8%E7%AE%A1%20%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"safir.com.pl","phishing"
"customerserviceonline.co.za","phishing"
"disaviation.net","phishing"
"77.228.191.183:7890/zejius/5GPR0iy9/bot.exe","malware"
"http://www.sevkon.net/js/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index","phishing"
"thegoodnewsband.org","phishing"
"http://www.timwangco.com.au/cache/xinub/Cielop/","phishing"
"felixmumo.co.ke","phishing"
"oasis-lab.sk","malware"
"myetherwayllet.com","phishing"
"http://9779.info/%E6%88%91%E7%9A%84%E5%AE%B6%E5%9B%AD%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"interiorlifeoutreach.com","phishing"
"http://www.facebook.com/sharer.php?u=http://www.greeteasy.com/happy-ganesh-chaturthi-1/","malware"
"checkrecoveryacct404.000webhostapp.com","phishing"
"http://www.idmsa-verify-apple.com/APPID=key_token~jk5gbh5njkm6dfg987dxvbn4023true-verification_complete-do.html","phishing"
"greenonbluewebsite.com","phishing"
"http://www.northlakeestate.com/~real700p/support.update.your.information.account/signup/account/","phishing"
"xe9c7uzikm9s3pxdn1wf.maherstcottage.com.au","phishing"
"fawzy.info","phishing"
"limitupdate.club","phishing"
"drummersdream.com.au","phishing"
"sign098.safariforafrica.com","phishing"
"http://www.pahadika-tc.com/UK/Done/78407e7664a71febfb4b07823051ed34/","phishing"
"gmaiils.com","phishing"
"login.netflix-unlock.com","phishing"
"http://www.3344mt.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32","malware"
"pc-mit-schmidt.de","phishing"
"freia-studio.ru","phishing"
"ayaanassociates.com","phishing"
"matrix.eu.sk","phishing"
"http://bancaribe-ve-lb-1328493527.us-east-1.elb.amazonaws.com/","phishing"
"besfchange.site","phishing"
"info02887166ft.000webhostapp.com","phishing"
"http://bisaneema.org/%e0%a4%ac%e0%a5%80%e0%a4%b8%e0%a4%be-%e0%a4%a8%e0%a5%80%e0%a4%ae%e0%a4%be-%e0%a4%b8%e0%a4%ae%e0%a4%be%e0%a4%9c-%e0%a4%8f%e0%a4%95-%e0%a4%aa%e0%a4%b0%e0%a4%bf%e0%a4%9a%e0%a4%af/","malware"
"educational-software.co.za","phishing"
"sign.theencoregroup.com.au","phishing"
"adiakgata.000webhostapp.com","phishing"
"centrea9.beget.tech","phishing"
"shmdigitalllc.com","phishing"
"http://www.dubaidays.net/wp-includes/pomo/v.php","phishing"
"http://occidentaldecauchos.com/.tbt/update/update.php","phishing"
"bjd-garden.com","phishing"
"http://www.vilagnomad.com/wp-content/plugins/cforms146/styling/calendar.css","malware"
"http://9779.info/%E5%85%B3%E4%BA%8E%E5%B7%A5%E4%BD%9C%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"cloudintelligentbd.com","phishing"
"sirinikah.com","phishing"
"prominencebd.com.au","phishing"
"tzseries.gq","phishing"
"dbs-237687635.000webhostapp.com","phishing"
"russianfossils.com","phishing"
"halkbank-mobilislemler.com","phishing"
"http://image1.flc168.net/CM000071/201303/201303061008033321.css?dc=20150715111442","malware"
"http://eden-tech.com/site/plugins/editors/FORM-UPDATE-MYBSN.php","phishing"
"http://9779.info/%E6%84%9F%E6%81%A9%E5%A4%A7%E8%87%AA%E7%84%B6%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/","malware"
"wecanprepareyou.com","phishing"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.srv-woa1.co.uk/identify-customer=sQmJkKE52ltHN4mkmB5KT6t34eqvpW3Jr5wDFo4yXw6U9CqiCvHKLLzZHTP8wr96uLOpOFMgl5A1PxAiFYsnSy7iqyMpnzQYrv1e/","phishing"
"http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb","malware"
"yvymaraey.org","phishing"
"honestypoint.ml","phishing"
"http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb","malware"
"http://fb.com.accounts.login.userid.230758.fbsacc.com/frd/fbn/?next=http%3A%2F%2Fwww.fb.com%2videos%2F%3A%4A%4ID%1A","malware"
"http://northernvirginiadivorceattorneys.com/del/","phishing"
"buildyourbody.com.au","phishing"
"app-1499843646.000webhostapp.com","phishing"
"http://www.dfewtwerw.com/item.taobao.html","phishing"
"http://9779.info/%E5%B8%83%E8%B4%B4%E7%94%BB%20%E5%8D%A1%E9%80%9A%E5%9B%BE%E7%89%87/","malware"
"http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/css/green-style.css","malware"
"http://9779.info/%E5%86%B0%E6%B7%87%E6%B7%8B%E5%84%BF%E7%AB%A5%E7%94%BB/","malware"
"afentulhosmanaus.com.br","phishing"
"http://goldcity888.com/theme/topic/ironman/ironman_files/style.css","malware"
"http://hotlinegsm.com/accessories/flip-case-cover-for-samsung-galaxy-s3-detail","malware"
"http://paypal.update.account.cgi-bin7b465d564f5468f56456l4654846t.ivnpunjab.in/Verification/cgi-bin/paypal/websc.php","phishing"
"aestheticlasercentre.co.za/images/mav/server/file.php","malware"
"alberhhehsh.com","phishing"
"royalegyptian.pk","phishing"
"newhomecfl.com","phishing"
"mewsxzsa27.club","phishing"
"http://www.west263.com/services/domain/aprice_show.asp?d=bigtruckstopseek.cn","malware"
"c5aor11e4mgqhocovfef.littlematchagirl.com.au","phishing"
"dzenastrology.com","phishing"
"http://zoetekroon.nl/wp-content/themes/simplo/css/prettyPhoto.css","malware"
"http://x0shop.com/images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fcbzpivdus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3","phishing"
"http://pastehtml.com/view/bfvj2lhqt.html","phishing"
"richlifehometextile.com","phishing"
"http://www.lundoo.com/js/?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3","phishing"
"http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961","malware"
"nexon-loginc.com","phishing"
"banqueppulaire.com","phishing"
"kyliebates.com","phishing"
"http://lovettz.com/elephant-wall-decor-home-design/elephant-wall-decor-living-room/","malware"
"baystate.xyz","phishing"
"http://lovettz.com/elephant-wall-decor-home-design/elephant-wall-decor-wood-style/","malware"
"dmvidyapeeth.org","phishing"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify5.srv-woa1.com/identify-customer=Bm3OQhbKLk3wwQbEioQX7Br6CBHRZ1Vjulcn9119lBHDqZHEE7w7g7t4pWxwIhqR4X33SESlJOckzby19giOoc4B5rI9iNzDU0Gi/","phishing"
"http://down10b.zol.com.cn/zoldownload/wsextat81_98009.exe","malware"
"techkesho.com","phishing"
"ethsafe.promo","phishing"
"eztalmodtam.hu","phishing"
"bcpzoansegura-viabcp.vb-bc.com","phishing"
"http://www.marigoldtravel.com.bt/index.php/visitor-info/templates/system/css/templates/system/css/index.php/trekking/templates/system/css/index.php","phishing"
"unostentatious-desi.000webhostapp.com","phishing"
"http://www.thereefrestaurant.com/wp-content/plugins/lightbox-gallery/lightbox-gallery.css","malware"
"http://chinesevie.com/index.php?option=com_content&view=category&id=43&Itemid=223&lang=en","malware"
"http://3cf.ru/2015/03/04/passajiry-pererezali-gorlo-na-paveleckom-vokzale-za-zamechanie-o-shyme/","malware"
"secnicceylon.com","phishing"
"d-r.barefootwine.ca","phishing"
"http://amritsarizaika.com/service/update/04b9b0780c166cb9bda936df14541deb/","phishing"
"http://www.zgmmzzw.com/img/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3","phishing"
"kbmindia.com","phishing"
"http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/style.css","malware"
"http://www.immkparty.com/brings/alibaba/","phishing"
"http://adinamed.com/news/index.php?page=6&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=","malware"
"checkinvip.com.br","phishing"
"rupertsigns.com","phishing"
"agrimmreality.com","phishing"
"http://3cf.ru/2015/07/20/v-etom-gody-elektronnaia-kommerciia-vyrastet-na-10-15/","malware"
"http://www.olimpiacarbonera.it/includes/pathy2.php","phishing"
"http://www.marketingbyinternet.com/mo/c0435f3b3352c77654e4c7c9af88e984/","phishing"
"training.australianavionics.com.au","phishing"
"llbpropertiesinvestments.com","phishing"
"contact-instagram.com","phishing"
"capitadw.beget.tech","phishing"
"salimer.com.ng","phishing"
"asphaltsubcontractor.com","phishing"
"rafaga7v.beget.tech","phishing"
"eusnex.cf","phishing"
"mantenoa.com.ar","phishing"
"rbconlineactivation.com","phishing"
"http://en.vvok.asia/login/en/login.html","phishing"
"http://www.alfacod.com.tr/wp-content/uploads/wysija/espace.reversement/confirmation/support/cd59f7b80e3bf2c4a25a708159a37975/","phishing"
"esuncastc.ga","phishing"
"http://golfsource.us/index.php?option=com_content&view=article&id=4:golf-instruction&catid=1:main-content-category&Itemid=4","malware"
"signin.eby.de.bvy0sg4yygatlcm.civpro.co.za","phishing"
"http://tharts.net/images/?app=com-d3&us.battle.net/login/en/?ref=us.battle.net/d3/en/index","phishing"
"http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb","malware"
"http://img10.360buyimg.com/n0/jfs/t238/240/1240096172/288622/38bbeb6/53f83433Neffd5539.jpg","malware"
"kaabbaba.co.vu","phishing"
"helppage-support.webstarterz.com","phishing"
"http://www.mt6669.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32","malware"
"26c52281.ngrok.io","phishing"
"unelmacoin.com","phishing"
"hisperfectlight.com","phishing"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.eu-id3.net/identify-customer=BGflCuxHa6LxlMvVVZxtkg9ANaYm19kRI5fjEPKx0bI9Ga0SBBcKGNYXk7Co5cfZK4gtjEj6zrWyecrv4wMa7ocVwZRmwkBfjSLF/","phishing"
"http://www.e-wings.com.cn/images/index.htm?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index","phishing"
"free.mobile.infoconsulte.info","phishing"
"http://hotlinegsm.com/products/mobile-and-tablet/sony-ericsson-live-with-walkman-detail","malware"
"http://9779.info/%E7%A2%8E%E5%B8%83%E5%A4%B4%E5%88%B6%E4%BD%9C%E8%B4%B4%E7%94%BB/","malware"
"http://9779.info/%E8%BF%90%E5%8A%A8%E4%BC%9A%E5%84%BF%E7%AB%A5%E7%94%BB%E4%BD%9C%E5%93%81/","malware"
"http://log-tn.com/Paypal-Support/Processing.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365bffaeca3912a8066b0f10859f57121f6bffaeca3912a8066b0f10859f57121f6","phishing"
"xpd35vjr2c.ktpdppdsuq.madpendesign.com.au","phishing"
"http://www.vilagnomad.com/wp-content/themes/central/css/stylesheet.min.css?ver=3.9.6","malware"
"rehmaninternational.com","phishing"
"smi-engineering.com","phishing"
"http://9779.info/%E4%BA%91%E6%9C%B5%20%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"dck5h19edcevky0gdmkq.mbservicesyorkshire.co.uk","phishing"
"shadyacresminis.bravepages.com","malware"
"newstarplastic.co.id","phishing"
"http://9779.info/%E6%B0%91%E6%97%8F%E5%B8%83%E8%89%BA%E8%B4%B4%E7%94%BB/","malware"
"http://i3.17173cdn.com/2fhnvk/YWxqaGBf/outcms/DijOlXbjzmshgAC.jpg","malware"
"http://www.lesaem.org/dyn/news/documents/pl/www.paypal.fr/index.php?cmd=?cmd=_login&dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72","phishing"
"http://ns303913.ovh.net/theme/js/images/ok/134abf4853017cd3dd3f5c48425d7dd6/","phishing"
"kaartbeheerdocument.nl","phishing"
"vermeer-oomens.nl","malware"
"http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/css/yellow-style.css","malware"
"http://9779.info/%E5%B0%8F%E7%8F%AD%E5%85%83%E6%97%A6%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/","malware"
"finanbasil.com.br","phishing"
"topconmodels.com","phishing"
"http://www.klyn-consulting.com/ID-Store/Support-Client/871b39f945219de0c3235a585fb40ee2/","phishing"
"http://9779.info/%E7%94%A8%E6%B5%B7%E6%A3%89%E7%BA%B8%E5%81%9A%E6%89%8B%E5%B7%A5%E8%B4%B4%E7%94%BB/","malware"
"aoi.gourisevapeeth.org","phishing"
"ayodhyaguesthouse.com","phishing"
"http://chinacxyy.com/newscodejs.asp?lm2=202&list=10&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC","malware"
"http://pastehtml.com/view/bd8htyepa.html","phishing"
"myvinaozlat.org","phishing"
"http://edf-france.org/veriefd/forms/windhoek_tours/reservation.htm","phishing"
"uuw0l8repa3b.stream","malware"
"pittsburghcollegelawyer.com","phishing"
"carreaublanc.com","phishing"
"cybermarine.in","phishing"
"minevinc.com","phishing"
"pacificatlanticrealty.com","phishing"
"http://distrimarsanitarios.soydg.com/wp-content/themes/jay/0737fbfc2073243e150249d5b0007769/","phishing"
"notification.1768880442.update.wellsfargo.com.frem.com","phishing"
"http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb","malware"
"pearlandblinds.com","phishing"
"floatfeast.com","phishing"
"upgreadedsdta.online","phishing"
"http://9779.info/%E7%8E%B0%E4%BB%A3%E6%8B%9B%E8%B4%B4%E7%94%BB%E8%AE%BE%E8%AE%A1/","malware"
"http://dept.cugb.edu.cn/gem/index.htm?ref=http%3A%2F%2Ffiuxnmeus.battle.net%2Fd3%2Fen%2Findex","phishing"
"http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css","malware"
"mnyetnherwaliet.com","phishing"
"http://bjpgqsc.com/jypt/class/?0.html&page=4&showtj=&showhot=&key=","malware"
"historyofnaiknimbalkar.com","phishing"
"http://9779.info/%E8%93%9D%E8%89%B2%E6%B5%B7%E6%B4%8B%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0.id8-eu.co.uk/identify-customer=06HsX391zuKrEjSMvcoeI7l8q14UoIUGvUeDLwtf0B36MWRJbrvrn6mxERhCQYVgq7vH0CfFjbhbAPFX01bkIevEpBQhXguCTosy/","phishing"
"http://hairclips.ru/modules/mod_helper/4933894976/login2491284/","phishing"
"http://bestlovingjerseys.com/ventilator/","phishing"
"http://soloclick.com.ve/49/config/login_verify2&amp;.src=/ym.htm","phishing"
"hoteliracematravel.com.br","malware"
"signin.eby.de.hy7piyw8z6sn5yt.civpro.co.za","phishing"
"http://users2.jabry.com/welcosu/Pay_Form_Ec_Cvv2.html","phishing"
"http://www.xpj5988.com/pages/novice/register.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED","malware"
"http://home.comcast.net/~Dianapuccio/auctiredirect.htm","phishing"
